,DistanceFromHome,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,mean_time,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,Education_2,Education_3,Education_4,EducationField_Life Sciences,EducationField_Medical,Gender_Female,Gender_Male,JobLevel_1,JobLevel_2,JobRole_Research Scientist,JobRole_Sales Executive,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,JobInvolvement_2,JobInvolvement_3,EnvironmentSatisfaction_1.0,EnvironmentSatisfaction_2.0,EnvironmentSatisfaction_3.0,EnvironmentSatisfaction_4.0,JobSatisfaction_1.0,JobSatisfaction_2.0,JobSatisfaction_3.0,JobSatisfaction_4.0,WorkLifeBalance_2.0,WorkLifeBalance_3.0,StockOptionLevel_0,StockOptionLevel_1
765,0.3214285714285714,0.17109004739336495,0.2222222222222222,0.3571428571428571,0.13188976377952755,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
766,0.07142857142857142,0.17667193259610323,0.3333333333333333,0.0,0.06889763779527547,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
767,0.14285714285714285,0.17514481305950502,0.1111111111111111,0.2857142857142857,0.734251968503937,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
768,0.10714285714285714,0.2273301737756714,0.4444444444444444,0.2142857142857143,0.30118110236220463,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1
769,0.2857142857142857,0.11958925750394947,0.5555555555555556,0.1428571428571428,0.029527559055117836,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
770,0.8928571428571428,0.23570300157977883,0.2222222222222222,0.4285714285714285,0.8956692913385826,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
771,0.07142857142857142,0.1755134281200632,0.3333333333333333,0.0,0.0866141732283463,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
772,0.5357142857142857,0.09336492890995263,0.1111111111111111,0.5714285714285713,0.14370078740157455,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1
773,0.6071428571428571,0.26176935229067927,0.4444444444444444,0.0,0.1417322834645669,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
774,0.03571428571428571,0.17756714060031598,0.2222222222222222,0.2857142857142857,0.6811023622047245,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
775,0.03571428571428571,0.08230647709320696,0.1111111111111111,0.1428571428571428,0.1692913385826771,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
776,0.3214285714285714,0.14870984728804634,0.2222222222222222,0.2142857142857143,0.8956692913385826,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0
777,0.5357142857142857,0.17035281727224857,1.0,0.1428571428571428,0.13779527559055116,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0
778,0.2142857142857143,0.2891521853607162,0.6666666666666666,0.8571428571428571,0.8582677165354331,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
779,0.0,0.9173775671406004,0.4444444444444444,0.0714285714285714,0.9173228346456692,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
780,0.8214285714285714,0.03117430226434966,0.4444444444444444,0.0714285714285714,0.2303149606299213,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0
781,0.2142857142857143,0.08873091100579253,0.1111111111111111,0.3571428571428571,0.28740157480314954,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1
782,0.8571428571428571,0.1126908899420748,0.2222222222222222,0.2857142857142857,0.4094488188976375,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1
783,0.0,0.875724065297525,0.0,0.1428571428571428,0.10629921259842523,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1
784,0.14285714285714285,0.06898367561874671,0.3333333333333333,0.4999999999999999,0.12795275590551158,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0
785,0.03571428571428571,0.5625065824117956,0.4444444444444444,0.6428571428571427,0.1889763779527558,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
786,0.2142857142857143,0.2272248551869405,0.2222222222222222,0.5714285714285713,0.16338582677165348,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
787,0.03571428571428571,0.829015271195366,0.2222222222222222,0.4999999999999999,0.11023622047244075,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
788,0.14285714285714285,0.2221695629278568,0.1111111111111111,0.1428571428571428,0.19094488188976366,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
789,0.3214285714285714,0.08904686677198526,0.0,0.2142857142857143,0.2637795275590551,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
790,0.3214285714285714,0.960347551342812,0.3333333333333333,0.2857142857142857,0.18307086614173218,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1
791,0.0,0.0788309636650869,0.8888888888888888,0.7857142857142857,0.021653543307086354,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
792,0.25,0.26608741442864664,0.1111111111111111,0.7857142857142857,0.26574803149606296,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0
793,0.14285714285714285,0.17761979989468143,0.7777777777777777,0.3571428571428571,0.32086614173228334,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
794,0.25,0.05971563981042654,0.1111111111111111,0.4285714285714285,0.029527559055117836,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
795,0.03571428571428571,0.2713533438651922,0.0,0.2142857142857143,0.32086614173228334,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
796,0.2142857142857143,0.21511321748288573,0.3333333333333333,0.2857142857142857,0.18503937007874005,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0
797,0.03571428571428571,0.30900473933649286,0.7777777777777777,0.6428571428571427,0.07086614173228334,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
798,0.03571428571428571,0.06661400737230122,0.3333333333333333,0.6428571428571427,0.11614173228346436,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
799,0.9642857142857143,0.18035808320168512,0.2222222222222222,0.4285714285714285,0.3641732283464565,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
800,0.2142857142857143,0.27798841495523957,0.0,0.2857142857142857,0.5039370078740157,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1
801,0.2142857142857143,0.08130595050026332,0.1111111111111111,0.2142857142857143,0.12795275590551158,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
802,0.07142857142857142,0.3499210110584518,0.2222222222222222,0.4285714285714285,0.5059055118110236,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1
803,0.3214285714285714,0.2185887309110058,0.1111111111111111,0.4285714285714285,0.2755905511811023,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
804,0.14285714285714285,0.8504476040021064,0.5555555555555556,0.7857142857142857,0.8543307086614174,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1
805,0.3214285714285714,0.6213270142180095,0.1111111111111111,0.1428571428571428,0.21259842519685046,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0
806,0.0,0.4850974196945761,0.0,0.5714285714285713,0.029527559055117836,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
807,0.6785714285714285,0.19852553975776724,0.0,0.2142857142857143,0.9330708661417322,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
808,0.2142857142857143,0.14365455502896263,0.8888888888888888,0.7857142857142857,0.3838582677165354,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
809,0.25,0.07145866245392313,0.3333333333333333,0.4285714285714285,0.9645669291338581,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
810,0.0,0.03670352817272248,0.7777777777777777,0.0714285714285714,0.3228346456692912,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0
811,0.25,0.8055818852027383,0.1111111111111111,0.3571428571428571,0.0334645669291338,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
812,0.2857142857142857,0.2592943654555029,0.0,0.0,0.19881889763779514,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0
813,0.14285714285714285,0.12717219589257506,0.4444444444444444,0.0,0.0885826771653544,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0
814,0.25,0.15945234333859928,0.0,0.2142857142857143,0.2303149606299213,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
815,0.14285714285714285,0.08162190626645605,0.1111111111111111,0.0,0.003937007874015519,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
816,0.5,0.273407056345445,0.2222222222222222,0.2857142857142857,0.4940944881889766,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0
817,0.2142857142857143,0.178725645076356,0.2222222222222222,0.6428571428571427,0.2893700787401574,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
818,0.3214285714285714,0.14491837809373356,0.3333333333333333,0.0714285714285714,0.20669291338582663,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0
819,0.14285714285714285,0.5226434965771458,0.6666666666666666,0.4285714285714285,0.11220472440944862,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
820,0.8928571428571428,0.513533438651922,0.3333333333333333,0.0,0.3799212598425197,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
821,0.17857142857142855,0.21937862032648767,0.4444444444444444,0.4285714285714285,0.2303149606299213,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
822,0.10714285714285714,0.6749341758820432,0.8888888888888888,0.0,0.21062992125984237,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
823,0.7857142857142857,0.2804107424960505,0.1111111111111111,0.2142857142857143,0.04921259842519676,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
824,0.03571428571428571,0.2067930489731438,0.0,0.5714285714285713,0.34645669291338566,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1
825,0.03571428571428571,0.19831490258030546,0.3333333333333333,0.2857142857142857,0.3287401574803148,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
826,0.03571428571428571,0.09526066350710902,0.1111111111111111,0.1428571428571428,0.8543307086614174,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
827,0.9999999999999999,0.07930489731437601,0.1111111111111111,0.2142857142857143,0.08070866141732269,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0
828,0.17857142857142855,0.07019483938915219,0.1111111111111111,0.0714285714285714,0.7933070866141734,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1
829,0.8571428571428571,0.16771985255397578,0.0,0.4285714285714285,0.8937007874015748,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
830,0.0,0.5095313322801475,0.4444444444444444,0.0,0.12795275590551158,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
831,0.03571428571428571,0.05334386519220643,0.1111111111111111,0.0714285714285714,0.405511811023622,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0
832,0.0,0.06872037914691945,0.3333333333333333,0.1428571428571428,0.04921259842519676,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
833,0.0,0.17098472880463403,0.1111111111111111,0.1428571428571428,0.24803149606299213,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
834,0.07142857142857142,0.1353870458135861,0.4444444444444444,0.6428571428571427,0.017716535433070835,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
835,0.0,0.11337546076882571,0.2222222222222222,0.4285714285714285,0.4173228346456692,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
836,0.3214285714285714,0.2904160084254871,0.0,0.1428571428571428,0.07283464566929121,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
837,0.2857142857142857,0.0995260663507109,0.1111111111111111,0.4285714285714285,0.9192913385826771,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0
838,0.14285714285714285,0.22232754081095316,0.1111111111111111,0.0714285714285714,0.4881889763779528,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0
839,0.3214285714285714,0.07093206951026856,0.0,0.1428571428571428,0.029527559055117836,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0
840,0.2142857142857143,0.09431279620853081,0.3333333333333333,0.0714285714285714,0.4783464566929134,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
841,0.10714285714285714,0.5701421800947868,0.1111111111111111,0.7857142857142857,0.1259842519685037,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
842,0.3214285714285714,0.5210110584518167,0.0,0.0,0.3582677165354329,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
843,0.75,0.10342285413375463,0.3333333333333333,0.7857142857142857,0.25984251968503913,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
844,0.2857142857142857,0.6985781990521327,0.3333333333333333,0.4999999999999999,0.6181102362204725,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1
845,0.39285714285714285,0.23975776724591893,0.8888888888888888,0.1428571428571428,0.37598425196850394,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
846,0.7857142857142857,0.18578199052132702,0.6666666666666666,0.4999999999999999,0.356299212598425,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
847,0.2857142857142857,0.34928909952606635,0.2222222222222222,0.6428571428571427,0.22834645669291342,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
848,0.0,0.8907319641916799,0.1111111111111111,0.1428571428571428,0.28149606299212593,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
849,0.2857142857142857,0.22090573986308584,0.3333333333333333,0.1428571428571428,0.19291338582677153,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
850,0.2142857142857143,0.06677198525539757,0.1111111111111111,0.0714285714285714,0.1692913385826771,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1
851,0.4642857142857143,0.09404949973670354,0.3333333333333333,0.1428571428571428,0.10826771653543288,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0
852,0.03571428571428571,0.08020010531858873,0.1111111111111111,0.1428571428571428,0.734251968503937,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
853,0.6428571428571428,0.08162190626645605,0.0,0.9999999999999999,0.11023622047244075,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0
854,0.03571428571428571,0.205318588730911,0.4444444444444444,0.5714285714285713,0.3248031496062991,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
855,0.3214285714285714,0.0721958925750395,0.4444444444444444,0.1428571428571428,0.28149606299212593,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0
856,0.03571428571428571,0.19778830963665087,0.8888888888888888,0.0714285714285714,0.22834645669291342,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
857,0.07142857142857142,0.054502369668246446,0.1111111111111111,0.0,0.2893700787401574,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0
858,0.35714285714285715,0.08867825171142707,0.1111111111111111,0.4999999999999999,0.08267716535433056,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0
859,0.03571428571428571,0.29368088467614534,1.0,0.4999999999999999,0.03543307086614167,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1
860,0.10714285714285714,0.12032648762506584,0.1111111111111111,0.0,0.26574803149606296,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0
861,0.4642857142857143,0.1665086887835703,0.0,0.8571428571428571,0.2086614173228345,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
862,0.03571428571428571,0.09315429173249079,0.2222222222222222,0.1428571428571428,0.25393700787401574,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0
863,0.0,0.07203791469194315,0.6666666666666666,0.1428571428571428,0.2913385826771653,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0
864,0.3214285714285714,0.07345971563981044,0.1111111111111111,0.4285714285714285,0.4251968503937007,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0
865,0.39285714285714285,0.06893101632438126,0.3333333333333333,0.5714285714285713,0.659448818897638,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0
866,0.03571428571428571,0.05260663507109004,0.2222222222222222,0.0714285714285714,0.3582677165354329,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0
867,0.14285714285714285,0.27567140600315954,0.1111111111111111,0.7857142857142857,0.17322834645669283,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
868,0.10714285714285714,0.09426013691416535,0.4444444444444444,0.0714285714285714,0.6771653543307088,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
869,0.2142857142857143,0.5025276461295418,0.2222222222222222,0.0,0.13976377952755903,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0
870,0.7142857142857143,0.06951026856240128,0.3333333333333333,0.2857142857142857,0.643700787401575,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
871,0.25,0.1582411795681938,0.8888888888888888,0.1428571428571428,0.00984251968503913,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1
872,0.10714285714285714,0.3367035281727225,0.1111111111111111,0.0714285714285714,0.0866141732283463,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1
873,0.8571428571428571,0.06582411795681939,0.1111111111111111,0.2142857142857143,0.00984251968503913,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
874,0.0,0.3119010005265929,0.1111111111111111,0.1428571428571428,0.10629921259842523,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0
875,0.0,0.19320695102685626,0.5555555555555556,0.9999999999999999,0.21259842519685046,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
876,0.17857142857142855,0.662085308056872,0.1111111111111111,0.4285714285714285,0.2696850393700787,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
877,0.39285714285714285,0.06966824644549763,0.1111111111111111,0.0,0.12795275590551158,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0
878,0.0,0.07393364928909954,0.1111111111111111,0.3571428571428571,0.4862204724409449,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
879,0.5714285714285714,0.45792522380200107,0.1111111111111111,0.4999999999999999,0.5767716535433072,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
880,0.07142857142857142,0.17298578199052134,0.2222222222222222,0.6428571428571427,0.6830708661417322,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0
881,0.07142857142857142,0.19547130068457083,0.3333333333333333,0.2142857142857143,0.07677165354330695,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1
882,0.3214285714285714,0.07951553449183782,0.0,0.7142857142857143,0.5570866141732282,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
883,0.10714285714285714,0.05855713533438652,0.1111111111111111,0.1428571428571428,0.1200787401574801,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
884,0.9999999999999999,0.10342285413375463,0.1111111111111111,0.0714285714285714,0.5767716535433072,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0
885,0.03571428571428571,0.25518694049499735,0.1111111111111111,0.2142857142857143,0.3858267716535433,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
886,0.2142857142857143,0.13733543970510798,0.7777777777777777,0.7142857142857143,0.2342519685039368,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1
887,0.6071428571428571,0.30100052659294363,1.0,0.4285714285714285,0.9783464566929136,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
888,0.9642857142857143,0.4905739863085835,0.1111111111111111,0.0,0.029527559055117836,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
889,0.0,0.3127962085308057,0.1111111111111111,0.2142857142857143,0.26574803149606296,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
