,Age,JobInvolvement_2,EnvironmentSatisfaction_4.0,MaritalStatus_Single,Education_3,EducationField_Medical,DistanceFromHome,BusinessTravel_Travel_Frequently,EducationField_Life Sciences,WorkLifeBalance_3.0,mean_time,EnvironmentSatisfaction_1.0,JobSatisfaction_3.0,MaritalStatus_Divorced,JobSatisfaction_1.0,WorkLifeBalance_1.0,Department_Sales,JobSatisfaction_4.0,Department_Human Resources,Education_2,YearsWithCurrManager,Gender_Male,Gender_Female,EnvironmentSatisfaction_3.0,JobLevel_1,WorkLifeBalance_2.0,JobInvolvement_3,Education_4,JobLevel_2,JobRole_Research Scientist,NumCompaniesWorked,BusinessTravel_Travel_Rarely,Department_Research & Development,JobRole_Sales Executive,YearsAtCompany,BusinessTravel_Non-Travel,MaritalStatus_Married,TotalWorkingYears,StockOptionLevel_0,EducationField_Human Resources,StockOptionLevel_1,JobSatisfaction_2.0,MonthlyIncome,EnvironmentSatisfaction_2.0
1052,0.9523809523809523,0,0,0,0,0,0.3214285714285714,1,0,1,0.7165354330708662,1,1,0,0,0,0,0,0,0,0.11764705882352941,0,1,0,1,0,1,1,0,0,0.2222222222222222,0,1,0,0.05,0,1,0.5750000000000001,0,0,1,0,0.10147446024223278,0
1053,0.0,0,0,1,1,0,0.03571428571428571,0,1,0,0.33464566929133865,0,1,0,0,1,0,0,0,0,0.0,1,0,0,0,0,1,0,0,0,0.1111111111111111,0,1,0,0.0,1,0,0.0,0,0,0,0,0.9266456029489205,1
1054,0.3095238095238095,0,1,0,1,0,0.03571428571428571,0,1,1,0.03149606299212593,0,0,0,1,0,0,0,0,0,0.0,1,0,0,0,0,1,0,0,0,0.0,1,1,0,0.025,0,1,0.05,0,0,1,0,0.061032122169562934,0
1055,0.2619047619047619,1,0,0,0,1,0.25,0,0,1,0.5413385826771653,1,0,1,1,0,0,0,0,1,0.0,1,0,0,1,0,0,0,0,0,0.4444444444444444,1,1,0,0.05,0,0,0.1,0,0,1,0,0.09710373880989995,0
1056,0.6428571428571428,1,0,0,0,0,0.0,0,0,0,0.24606299212598426,0,1,0,0,0,1,0,0,0,0.4117647058823529,1,0,1,1,0,0,1,0,1,0.4444444444444444,0,0,0,0.2,1,1,0.25,1,0,0,0,0.8446024223275408,0
1057,0.42857142857142855,0,1,0,1,0,0.03571428571428571,0,0,1,0.9271653543307086,0,0,0,0,0,1,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0.4444444444444444,1,0,0,0.025,0,1,0.375,1,0,0,1,0.06745655608214851,0
1058,0.5952380952380951,0,0,0,1,1,0.25,1,0,1,0.20669291338582663,1,0,0,0,0,1,1,0,0,0.4117647058823529,1,0,0,1,0,1,0,0,0,0.1111111111111111,0,0,0,0.17500000000000002,0,1,0.17500000000000002,1,0,0,0,0.13644023170089523,0
1059,0.21428571428571425,0,1,1,0,0,0.25,1,1,0,0.8385826771653544,0,0,0,0,0,1,1,0,0,0.11764705882352941,1,0,0,0,1,1,1,0,1,0.0,0,0,0,0.125,0,0,0.15000000000000002,1,0,0,0,0.05781990521327015,0
1060,0.2619047619047619,0,1,0,0,1,0.17857142857142855,1,0,0,0.34251968503937014,0,0,0,0,0,0,1,0,1,0.5882352941176471,1,0,0,1,0,1,0,0,0,0.1111111111111111,0,1,0,0.275,0,1,0.275,1,0,0,0,0.16355976829910482,0
1061,0.3333333333333333,0,1,1,0,0,0.2857142857142857,1,1,0,0.3248031496062991,0,0,0,0,0,1,1,0,0,0.0,1,0,0,0,0,1,1,0,0,0.8888888888888888,0,0,1,0.0,0,0,0.1,1,0,0,0,0.17472353870458138,0
1062,0.5714285714285714,0,0,0,1,1,0.35714285714285715,0,0,0,0.10629921259842523,0,1,0,0,0,0,0,0,0,0.1764705882352941,1,0,1,1,1,1,0,0,0,0.3333333333333333,0,1,0,0.15000000000000002,1,1,0.25,1,0,0,0,0.8871511321748289,0
1063,0.6904761904761905,1,0,1,0,0,0.03571428571428571,0,1,1,0.029527559055117836,0,1,0,0,0,1,0,0,1,0.0,0,1,0,0,0,0,0,0,0,0.4444444444444444,1,0,0,0.05,0,0,0.17500000000000002,0,0,1,0,0.11516587677725121,1
1064,0.6666666666666665,0,1,0,1,0,0.0,0,1,0,0.25393700787401574,0,0,1,0,0,0,1,1,0,0.4117647058823529,0,1,0,1,1,1,0,0,0,0.3333333333333333,1,0,0,0.225,0,0,0.30000000000000004,1,0,0,0,0.9516587677725118,0
1065,0.23809523809523808,1,0,0,1,0,0.2142857142857143,0,1,1,0.34251968503937014,0,0,1,0,0,0,1,0,0,0.11764705882352941,1,0,1,1,0,0,0,0,0,0.1111111111111111,0,1,1,0.07500000000000001,1,0,0.07500000000000001,0,0,1,0,0.4190100052659294,0
1066,0.2619047619047619,0,1,0,1,1,0.5357142857142857,0,0,1,0.4035433070866141,0,1,1,0,0,0,0,0,0,0.3529411764705882,0,1,0,1,0,1,0,0,0,0.8888888888888888,1,1,0,0.17500000000000002,0,0,0.275,0,0,1,0,0.06324381253291206,0
1067,0.5714285714285714,0,1,1,0,1,0.03571428571428571,0,0,1,0.1259842519685037,0,1,0,0,0,1,0,0,0,0.0,0,1,0,0,0,1,1,1,0,0.4444444444444444,1,0,0,0.0,0,0,0.2,0,0,1,0,0.18588730911005794,0
1068,0.3333333333333333,0,0,1,0,1,0.0,0,0,0,0.8779527559055118,0,0,0,0,0,0,0,0,0,0.11764705882352941,1,0,1,0,1,1,0,1,0,0.7777777777777777,1,1,0,0.05,0,0,0.17500000000000002,1,0,0,1,0.09120589784096894,0
1069,0.6666666666666665,0,0,0,0,0,0.7857142857142857,0,1,1,0.3779527559055118,1,0,1,1,0,0,0,0,0,0.47058823529411764,1,0,0,0,0,1,0,1,0,0.2222222222222222,1,1,0,0.47500000000000003,0,0,0.625,1,0,0,0,0.13070036861506057,0
1070,0.21428571428571425,0,0,0,1,0,0.03571428571428571,0,1,1,0.2224409448818896,0,1,0,0,0,1,0,0,0,0.47058823529411764,0,1,0,0,0,0,0,0,1,0.1111111111111111,1,0,0,0.225,0,1,0.225,0,0,0,0,0.18599262769878885,1
1071,0.2619047619047619,0,1,0,0,1,0.0,0,0,1,0.3996062992125984,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,1,0,0,0,0.1111111111111111,1,1,1,0.025,0,1,0.025,0,0,1,1,0.08788836229594524,0
1072,0.5952380952380951,1,0,0,1,0,0.0,0,1,1,0.06889763779527547,1,1,0,0,0,0,0,0,0,0.8235294117647058,1,0,0,1,0,0,0,0,0,0.7777777777777777,1,1,0,0.4,0,1,0.525,0,0,0,0,0.33543970510795157,0
1073,0.7142857142857142,1,1,0,1,0,0.03571428571428571,0,1,1,0.029527559055117836,0,0,0,0,0,0,0,0,0,0.5294117647058824,0,1,0,0,0,0,0,1,0,0.4444444444444444,1,1,0,0.55,0,1,0.7250000000000001,1,0,0,1,0.2771458662453923,0
1074,0.2619047619047619,1,1,1,0,0,0.42857142857142855,1,1,0,0.5196850393700787,0,0,0,0,0,0,1,0,1,0.0,0,1,0,1,1,0,0,0,0,0.1111111111111111,0,1,0,0.025,0,0,0.025,1,0,0,0,0.22174828857293313,0
1075,0.6666666666666665,0,0,0,0,1,0.10714285714285714,0,0,1,0.3799212598425197,0,0,0,0,0,0,0,0,0,0.4117647058823529,0,1,1,0,0,0,1,1,0,0.5555555555555556,1,1,0,0.2,0,1,0.35000000000000003,0,0,1,1,0.09131121642969986,0
1076,0.21428571428571425,0,1,0,0,1,0.5357142857142857,1,0,0,0.34055118110236204,0,0,0,1,0,0,0,0,0,0.1764705882352941,1,0,0,0,1,1,1,0,0,0.0,0,1,0,0.17500000000000002,0,1,0.2,0,0,0,0,0.21005792522380204,0
1077,0.49999999999999994,0,0,0,1,0,0.03571428571428571,0,0,1,0.11220472440944862,0,0,1,0,0,0,1,0,0,0.11764705882352941,1,0,1,0,0,1,0,0,0,0.8888888888888888,1,1,0,0.05,0,0,0.17500000000000002,0,0,1,0,0.4867298578199052,0
1078,0.8809523809523809,0,0,0,1,0,0.03571428571428571,0,1,0,0.055118110236220375,0,0,0,0,0,0,1,0,0,0.23529411764705882,0,1,0,1,0,1,0,0,0,0.8888888888888888,1,1,0,0.125,0,1,0.47500000000000003,0,0,1,0,0.09331226961558717,1
1079,0.23809523809523808,0,0,0,0,0,0.9999999999999999,0,1,1,0.21259842519685046,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,1,0,0.1111111111111111,1,1,0,0.025,0,1,0.025,0,0,1,1,0.3076882569773565,1
1080,0.28571428571428564,0,0,1,0,0,0.39285714285714285,0,1,0,0.34251968503937014,0,0,0,0,0,1,1,0,0,0.0,0,1,0,0,1,1,1,1,0,0.1111111111111111,1,0,1,0.025,0,0,0.025,0,0,0,0,0.20753027909426017,1
1081,0.09523809523809518,0,1,1,0,0,0.5357142857142857,0,1,1,0.8956692913385826,0,0,0,0,0,0,0,0,1,0.0,0,1,0,0,0,1,0,1,0,0.1111111111111111,1,1,0,0.025,0,0,0.025,0,0,0,1,0.13533438651922067,0
1082,0.42857142857142855,1,0,0,1,0,0.35714285714285715,0,1,1,0.6968503937007875,0,1,0,0,0,0,0,0,0,0.4117647058823529,1,0,0,1,0,0,0,0,0,0.1111111111111111,1,1,1,0.25,0,1,0.25,0,0,1,0,0.641495523959979,1
1083,0.3095238095238095,0,0,0,0,0,0.03571428571428571,0,1,1,0.30118110236220463,0,1,1,0,0,0,0,0,0,0.11764705882352941,0,1,0,0,0,1,1,0,0,0.1111111111111111,1,1,0,0.25,0,0,0.25,1,0,0,0,0.49331226961558716,1
1084,0.380952380952381,0,0,0,0,0,0.4642857142857143,0,0,1,0.42716535433070857,0,0,0,0,0,1,1,0,1,0.0,0,1,1,1,0,1,0,0,0,0.2222222222222222,1,0,1,0.125,0,1,0.225,0,0,1,0,0.06456029489204845,0
1085,0.2619047619047619,1,1,1,0,0,0.14285714285714285,0,1,1,0.2303149606299213,0,0,0,1,0,0,0,0,0,0.11764705882352941,0,1,0,1,0,0,0,0,0,0.3333333333333333,1,1,1,0.07500000000000001,0,0,0.275,1,0,0,0,0.49989468141126914,0
1086,0.4523809523809524,0,1,0,0,1,0.2142857142857143,0,0,1,0.5354330708661417,0,0,0,1,0,0,0,0,1,0.23529411764705882,1,0,0,1,0,0,0,0,0,0.5555555555555556,1,1,0,0.125,0,1,0.4,1,0,0,0,0.05276461295418642,0
1087,0.4047619047619047,1,1,0,0,0,0.03571428571428571,0,0,1,0.889763779527559,0,0,0,0,0,1,0,0,0,0.11764705882352941,1,0,0,0,0,0,0,1,0,0.0,1,0,0,0.07500000000000001,0,1,0.1,0,0,1,1,0.04476040021063717,0
1088,0.6428571428571428,1,0,0,1,1,0.07142857142857142,0,0,0,0.22834645669291342,0,0,0,0,0,0,1,0,0,0.47058823529411764,0,1,0,0,1,0,0,1,0,0.0,1,1,1,0.225,0,1,0.25,0,0,1,0,0.1448657187993681,1
1089,0.42857142857142855,0,0,1,1,1,0.14285714285714285,1,0,0,0.10826771653543288,0,0,0,0,0,0,1,0,0,0.47058823529411764,0,1,0,0,1,0,0,0,0,0.1111111111111111,0,1,0,0.25,0,0,0.25,0,0,1,0,0.8830963665086888,1
1090,0.5238095238095237,0,0,0,1,0,0.07142857142857142,0,0,1,0.16141732283464538,1,0,1,1,0,0,0,0,0,0.9411764705882353,1,0,0,1,0,1,0,0,0,0.2222222222222222,1,1,1,0.47500000000000003,0,0,0.55,1,0,0,0,0.3066877303844128,0
1091,0.19047619047619052,1,0,0,0,0,0.8928571428571428,0,1,0,0.659448818897638,0,1,0,0,0,0,0,0,1,0.0,1,0,0,0,1,0,0,1,0,0.1111111111111111,1,1,0,0.025,0,1,0.025,1,0,0,0,0.30558188520273827,1
1092,0.21428571428571425,1,0,1,1,0,0.10714285714285714,0,0,1,0.3228346456692912,1,1,0,0,0,0,0,0,0,0.4117647058823529,1,0,0,0,0,0,0,1,0,0.0,1,1,0,0.2,0,0,0.225,0,0,1,0,0.21916798314902583,0
1093,0.7142857142857142,0,1,0,1,0,0.03571428571428571,1,1,1,0.25196850393700787,0,0,1,0,0,0,1,0,0,0.4117647058823529,1,0,0,0,0,0,0,1,0,0.3333333333333333,0,1,0,0.55,0,0,0.6000000000000001,1,0,0,0,0.986361242759347,0
1094,0.6190476190476188,0,0,0,0,1,0.0,0,0,1,0.2224409448818896,0,0,0,1,0,1,0,0,1,0.11764705882352941,1,0,0,0,0,1,0,0,0,0.2222222222222222,1,0,0,0.05,0,1,0.25,0,0,1,0,0.9321748288572933,1
1095,0.380952380952381,0,1,0,0,0,0.9285714285714285,0,1,1,0.8346456692913387,0,0,0,1,0,0,0,0,1,0.0,0,1,0,1,0,1,0,0,0,0.1111111111111111,0,1,0,0.125,1,1,0.125,0,0,1,0,0.14128488678251713,0
1096,0.9047619047619047,0,0,1,0,1,0.0,0,0,1,0.1811023622047243,1,0,0,0,0,0,1,1,1,0.0,0,1,0,0,0,1,0,0,0,0.1111111111111111,1,0,1,0.1,0,0,0.125,1,0,0,0,0.08162190626645605,0
1097,0.42857142857142855,0,0,0,1,0,0.42857142857142855,0,0,0,0.2637795275590551,0,0,0,0,1,0,0,0,0,0.1764705882352941,0,1,1,0,0,1,0,0,0,0.2222222222222222,1,1,0,0.1,0,1,0.30000000000000004,1,0,0,1,0.0794102159031069,0
1098,0.5476190476190477,0,0,0,1,0,0.14285714285714285,0,1,1,0.09055118110236204,0,0,0,0,0,0,0,0,0,0.23529411764705882,0,1,1,1,0,1,0,0,0,0.5555555555555556,1,1,1,0.125,0,1,0.35000000000000003,1,0,0,1,0.2956292785676672,0
1099,0.5714285714285714,0,0,0,1,0,0.2142857142857143,0,0,0,0.28149606299212593,0,0,0,1,0,0,0,0,0,0.4117647058823529,0,1,1,0,0,1,0,1,0,1.0,1,1,1,0.325,0,1,0.45,0,0,1,0,0.9086887835703001,0
1100,0.3095238095238095,1,0,0,0,0,0.2857142857142857,0,1,1,0.46850393700787407,0,0,1,0,0,1,1,0,0,0.23529411764705882,0,1,1,1,0,0,1,0,0,0.2222222222222222,1,0,1,0.125,0,0,0.2,0,0,1,0,0.7959452343338599,0
1101,0.380952380952381,0,1,0,0,0,0.25,0,1,0,0.6417322834645671,0,0,0,0,0,0,1,0,0,0.058823529411764705,0,1,0,0,1,1,0,0,0,0.3333333333333333,1,1,0,0.1,0,1,0.225,1,0,0,0,0.08299104791995787,0
1102,0.3095238095238095,0,0,0,0,0,0.8571428571428571,0,1,0,0.16732283464566922,1,1,1,0,0,1,0,0,1,0.11764705882352941,0,1,0,0,1,0,0,0,0,0.8888888888888888,1,0,0,0.05,0,0,0.1,0,0,0,0,0.9059505002632965,0
1103,0.19047619047619052,0,0,0,0,0,0.5357142857142857,1,1,1,0.023622047244094446,0,0,0,0,0,1,1,0,1,0.4117647058823529,1,0,1,0,0,0,0,1,0,0.2222222222222222,0,0,0,0.17500000000000002,0,1,0.2,1,0,0,0,0.3881516587677725,0
1104,0.6428571428571428,0,0,1,0,0,0.25,1,1,1,0.36023622047244097,0,1,0,0,0,0,0,0,0,0.1764705882352941,0,1,0,0,0,1,1,1,0,0.4444444444444444,0,1,0,0.1,0,0,0.30000000000000004,0,0,1,0,0.10452869931542919,1
1105,0.35714285714285715,0,0,1,1,0,0.0,0,1,0,0.09842519685039353,0,1,0,0,0,1,0,0,0,0.5294117647058824,0,1,0,0,1,1,0,0,0,0.1111111111111111,1,0,1,0.25,0,0,0.25,0,0,1,0,0.011269088994207484,1
1106,0.23809523809523808,0,0,0,1,0,0.25,1,1,1,0.9153543307086613,0,0,0,0,0,1,1,0,0,0.4117647058823529,1,0,1,0,0,1,0,0,1,0.1111111111111111,0,0,0,0.17500000000000002,0,1,0.17500000000000002,1,0,0,0,0.00573986308583465,0
1107,0.2619047619047619,0,0,1,0,0,0.03571428571428571,1,0,1,0.1692913385826771,0,0,0,1,0,0,0,1,0,0.0,1,0,1,0,0,1,1,1,0,0.1111111111111111,0,0,1,0.025,0,0,0.025,1,1,0,0,0.09826224328593997,0
1108,0.49999999999999994,0,0,0,0,1,0.25,0,0,1,0.0669291338582676,1,1,0,0,0,0,0,0,0,0.11764705882352941,0,1,0,0,0,1,0,1,0,0.6666666666666666,0,1,0,0.07500000000000001,1,1,0.25,0,0,1,0,0.9381253291205898,0
1109,0.21428571428571425,0,0,0,0,0,0.07142857142857142,0,0,0,0.2637795275590551,0,0,0,0,0,1,0,0,1,0.11764705882352941,1,0,0,0,1,1,0,1,0,0.1111111111111111,1,0,0,0.125,0,1,0.15000000000000002,0,0,1,1,0.6618220115850447,1
1110,0.380952380952381,0,0,0,0,0,0.2857142857142857,1,1,1,0.5866141732283463,0,0,0,0,0,0,1,0,0,0.6470588235294118,0,1,1,0,0,1,1,1,0,0.1111111111111111,0,1,0,0.375,0,1,0.4,0,0,0,0,0.0850974196945761,0
1111,0.23809523809523808,0,1,1,1,0,0.8571428571428571,0,0,1,0.6830708661417322,0,1,0,0,0,0,0,0,0,0.11764705882352941,1,0,0,1,0,1,0,0,0,0.3333333333333333,1,1,0,0.05,0,0,0.15000000000000002,0,0,1,0,0.9362822538177988,0
1112,0.6904761904761905,0,0,0,0,1,0.0,0,0,0,0.00984251968503913,0,0,0,0,0,0,0,0,0,0.4117647058823529,1,0,1,1,0,1,1,0,1,0.8888888888888888,0,1,0,0.2,1,1,0.4,1,0,0,1,0.18583464981569248,0
1113,0.9047619047619047,0,1,0,1,0,0.10714285714285714,0,0,1,0.38188976377952755,0,0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,1,0,1,0,0.4444444444444444,1,1,1,0.0,0,1,0.15000000000000002,1,0,0,0,0.9919957872564508,0
1114,0.49999999999999994,0,0,0,1,0,0.0,0,0,1,0.20472440944881876,1,0,0,1,0,0,0,0,0,0.5294117647058824,0,1,0,1,0,1,0,0,0,0.1111111111111111,1,1,0,0.25,0,1,0.25,0,0,1,0,0.5004212743549237,0
1115,0.4761904761904761,0,1,0,0,1,0.10714285714285714,1,0,1,0.9566929133858271,0,0,1,0,0,0,0,0,1,0.4117647058823529,0,1,0,1,0,1,0,0,0,0.1111111111111111,0,1,0,0.5,0,0,0.5,1,0,0,1,0.18088467614533968,0
1116,0.9523809523809523,0,1,0,1,0,0.14285714285714285,0,0,0,0.7755905511811025,0,0,0,0,0,1,1,0,0,0.0,1,0,0,0,1,1,0,0,0,0.4444444444444444,1,0,0,0.025,0,1,0.7250000000000001,0,0,1,0,0.06029489204844655,0
1117,0.3333333333333333,0,0,1,1,0,0.2857142857142857,1,1,1,0.8405511811023623,1,1,0,0,0,0,0,0,0,0.1764705882352941,1,0,0,0,0,1,0,1,0,0.3333333333333333,0,1,0,0.1,0,0,0.2,0,0,1,0,0.9573986308583465,0
1118,0.4761904761904761,0,0,0,0,0,0.07142857142857142,0,1,0,0.3287401574803148,0,0,1,0,0,0,1,0,0,0.1764705882352941,0,1,0,1,0,1,1,0,0,0.2222222222222222,1,1,0,0.125,0,0,0.25,0,0,1,0,0.18330700368615063,1
1119,0.7380952380952379,1,0,0,0,0,0.35714285714285715,1,1,1,0.0669291338582676,0,0,0,0,0,1,1,0,0,0.1764705882352941,1,0,0,0,0,0,1,1,1,0.3333333333333333,0,0,0,0.125,0,1,0.7000000000000001,0,0,1,0,0.1314902580305424,1
1120,0.5714285714285714,0,0,0,1,0,0.0,0,1,1,0.5413385826771653,0,0,1,0,0,1,1,0,0,0.0,0,1,0,1,0,1,0,0,0,0.3333333333333333,1,0,1,0.0,0,0,0.35000000000000003,0,0,1,0,0.07177461822011585,1
1121,0.21428571428571425,0,0,0,0,0,0.25,1,1,1,0.10826771653543288,1,0,0,0,0,1,0,0,0,0.0,1,0,0,0,0,1,0,0,0,0.1111111111111111,0,0,0,0.025,0,1,0.025,0,0,1,1,0.48562401263823063,0
1122,0.4047619047619047,0,0,0,0,1,0.8571428571428571,0,0,0,0.12992125984251968,0,0,0,1,1,0,0,0,0,0.23529411764705882,1,0,0,1,0,1,0,0,0,0.0,1,1,1,0.125,0,1,0.15000000000000002,1,0,0,0,0.2317535545023697,1
1123,0.23809523809523808,0,0,1,0,1,0.7142857142857143,0,0,0,0.1417322834645669,0,1,0,0,0,0,0,0,0,0.23529411764705882,1,0,1,0,1,1,0,0,1,0.1111111111111111,0,1,0,0.125,1,0,0.125,0,0,0,0,0.3669826224328594,0
1124,0.3095238095238095,0,0,0,0,1,0.7857142857142857,0,0,0,0.7598425196850396,0,0,1,1,0,1,0,0,0,0.1764705882352941,1,0,1,1,0,0,0,0,0,0.1111111111111111,0,0,1,0.1,1,0,0.1,0,0,1,0,0.15050026329647184,0
1125,0.42857142857142855,0,0,0,1,0,0.0,0,1,1,0.22637795275590533,1,0,0,0,0,0,0,0,0,0.11764705882352941,1,0,0,0,0,0,0,1,1,0.1111111111111111,0,1,0,0.125,1,1,0.125,0,0,0,1,0.09631384939441812,0
1126,0.380952380952381,0,0,1,1,0,0.03571428571428571,0,0,0,0.013779527559054872,1,0,0,0,0,1,1,0,0,0.058823529411764705,1,0,0,0,1,1,0,0,0,0.1111111111111111,1,0,0,0.35000000000000003,0,0,0.35000000000000003,0,0,1,0,0.194102159031069,0
1127,0.380952380952381,1,1,0,1,0,0.6428571428571428,0,0,0,0.16732283464566922,0,1,1,0,0,0,0,0,0,0.058823529411764705,0,1,0,1,1,0,0,0,0,0.1111111111111111,1,1,0,0.2,0,0,0.225,1,0,0,0,0.12269615587151134,0
1128,0.19047619047619052,0,0,1,0,0,0.03571428571428571,0,1,0,0.16141732283464538,0,0,0,1,0,0,0,0,1,0.3529411764705882,1,0,1,0,1,0,0,1,1,0.0,1,1,0,0.17500000000000002,0,0,0.2,1,0,0,0,0.05639810426540285,0
1129,0.2619047619047619,0,0,0,0,0,0.03571428571428571,0,0,0,0.3484251968503935,1,0,0,1,0,0,0,0,0,0.11764705882352941,1,0,0,0,1,0,1,1,0,0.0,1,1,0,0.125,0,1,0.15000000000000002,1,0,0,0,0.05724065297525013,0
1130,0.3333333333333333,0,0,0,0,0,0.07142857142857142,0,1,1,0.1259842519685037,0,0,1,0,0,0,1,0,0,0.11764705882352941,1,0,1,0,0,0,0,0,0,0.5555555555555556,0,1,0,0.125,1,0,0.225,0,0,1,0,0.2738283307003686,0
1131,0.3095238095238095,0,1,0,0,0,0.8571428571428571,1,0,1,0.19094488188976366,0,0,0,1,0,0,0,0,0,0.4117647058823529,0,1,0,0,0,1,0,1,0,0.1111111111111111,0,1,0,0.25,0,1,0.25,0,0,1,0,0.8979462875197473,0
1132,0.23809523809523808,1,0,0,0,0,0.2142857142857143,0,1,0,0.07283464566929121,0,0,1,0,0,1,1,0,0,0.1764705882352941,0,1,1,0,1,0,0,1,0,0.5555555555555556,1,0,0,0.1,0,0,0.15000000000000002,0,0,1,0,0.84855186940495,0
1133,0.4761904761904761,1,0,1,0,0,0.2857142857142857,0,0,0,0.2421259842519683,1,0,0,1,0,0,0,0,1,0.0,1,0,0,0,1,0,0,0,0,0.4444444444444444,1,1,0,0.025,0,0,0.5,1,0,0,0,0.07177461822011585,0
1134,0.4047619047619047,0,0,0,1,0,0.14285714285714285,0,1,1,0.56496062992126,0,0,0,0,0,0,1,0,0,0.5294117647058824,1,0,1,0,0,0,0,1,0,0.1111111111111111,1,1,0,0.25,0,1,0.25,0,0,1,0,0.20400210637177466,0
1135,0.21428571428571425,0,1,1,1,0,0.03571428571428571,0,1,1,0.38188976377952755,0,0,0,0,0,1,1,0,0,0.4117647058823529,0,1,0,1,0,1,0,0,0,0.1111111111111111,1,0,0,0.17500000000000002,0,0,0.17500000000000002,1,0,0,0,0.1524486571879937,0
1136,0.3333333333333333,1,1,1,0,1,0.25,0,0,1,0.26574803149606296,0,0,0,0,0,0,1,0,0,0.0,0,1,0,0,0,0,0,1,1,0.8888888888888888,1,1,0,0.025,0,0,0.2,0,0,1,0,0.19052132701421803,0
1137,0.3095238095238095,0,0,0,0,0,0.03571428571428571,1,0,1,0.860236220472441,1,0,0,0,0,0,1,0,0,0.47058823529411764,1,0,0,0,0,1,0,0,0,0.1111111111111111,0,1,1,0.25,0,1,0.25,0,0,1,0,0.32043180621379674,0
1138,0.8333333333333333,0,0,1,1,1,0.6071428571428571,0,0,0,0.9566929133858271,1,0,0,1,0,0,0,0,0,0.11764705882352941,1,0,0,1,1,1,0,0,1,0.6666666666666666,1,1,0,0.05,0,0,0.375,0,0,1,0,0.1271195365982096,0
1139,0.857142857142857,0,0,0,1,0,0.4642857142857143,0,0,0,0.3838582677165354,1,1,0,0,0,0,0,0,0,0.1764705882352941,1,0,0,0,1,1,0,0,1,0.3333333333333333,1,1,0,0.1,0,1,0.225,0,0,1,0,0.2983149025803054,0
1140,0.35714285714285715,0,1,0,0,1,0.03571428571428571,1,0,1,0.3838582677165354,0,1,1,0,0,0,0,0,0,0.47058823529411764,0,1,0,0,0,1,1,0,0,0.1111111111111111,0,1,1,0.225,0,0,0.225,0,0,0,0,0.8357556608741443,0
1141,0.5952380952380951,0,0,0,1,1,0.07142857142857142,0,0,1,0.30118110236220463,1,1,0,0,0,0,0,0,0,0.5294117647058824,1,0,0,1,0,1,0,0,1,0.1111111111111111,1,1,0,0.25,0,1,0.25,0,0,1,0,0.42575039494470773,0
1142,0.4761904761904761,1,1,0,0,1,0.03571428571428571,1,0,1,0.39566929133858264,0,0,0,0,0,0,0,0,0,0.11764705882352941,0,1,0,0,0,0,0,0,0,0.0,0,1,1,0.15000000000000002,0,1,0.17500000000000002,1,0,0,1,0.39162717219589255,0
1143,0.8809523809523809,1,0,0,1,0,0.2857142857142857,0,0,1,0.44094488188976366,0,0,0,0,0,1,0,0,0,0.23529411764705882,1,0,1,0,0,0,0,1,0,0.4444444444444444,1,0,0,0.25,0,1,0.875,0,0,1,1,0.5743549236440232,0
1144,0.3095238095238095,0,1,0,1,0,0.17857142857142855,0,0,1,0.9566929133858271,0,0,1,0,0,1,1,0,0,0.0,1,0,0,1,0,1,0,0,0,0.1111111111111111,1,0,0,0.025,0,0,0.025,1,0,0,0,0.18562401263823067,0
1145,0.49999999999999994,1,0,1,1,0,0.10714285714285714,0,1,1,0.027559055118110187,0,0,0,1,0,0,0,0,0,0.5882352941176471,1,0,0,0,0,0,0,1,0,0.0,1,1,1,0.5,0,0,0.525,0,0,1,0,0.465666140073723,1
1146,0.5714285714285714,0,1,1,0,0,0.3214285714285714,0,1,1,0.1259842519685037,0,1,0,0,0,0,0,0,0,0.4117647058823529,0,1,0,0,0,1,1,1,1,0.1111111111111111,0,1,0,0.5,1,0,0.5,0,0,1,0,0.2707740916271722,0
1147,0.3095238095238095,0,0,0,0,0,0.4642857142857143,0,1,0,0.029527559055117836,0,1,0,0,0,0,0,0,1,0.47058823529411764,1,0,1,0,0,1,0,1,0,0.4444444444444444,0,1,0,0.275,1,1,0.325,1,0,0,0,0.06808846761453397,0
1148,0.857142857142857,0,0,1,1,1,0.0,0,0,1,0.8976377952755905,0,0,0,1,0,0,0,0,0,0.23529411764705882,0,1,1,0,0,0,0,1,0,0.6666666666666666,1,1,0,0.125,0,0,0.225,0,0,1,0,0.07124802527646129,0
1149,0.14285714285714285,0,0,1,0,0,0.14285714285714285,0,0,0,0.18307086614173218,0,1,0,0,0,0,0,0,0,0.11764705882352941,1,0,0,1,1,0,1,0,0,0.1111111111111111,1,1,0,0.1,0,0,0.1,0,0,0,0,0.8874144286466562,1
1150,0.11904761904761901,0,1,1,1,0,0.2142857142857143,0,1,0,0.20472440944881876,0,0,0,0,0,0,1,0,0,0.23529411764705882,1,0,0,0,0,1,0,1,1,0.1111111111111111,1,1,0,0.125,0,0,0.125,0,0,1,0,0.9572406529752501,0
